temperature,humidity
16.45,95.07
22.22,56.01
22.1,58.94
15.63,66.75
25.71,53.57
22.02,58.45
29.77,45.76
28.97,45.27
25.4,53.08
20.09,55.04
19.78,52.11
18.81,59.43
22.52,56.5
25.42,53.08
21.89,53.57
30.69,36.97
29.15,40.88
11.42,90.68
15.16,76.03
13.99,77.01
13.9,69.68
14.98,79.45
11.45,90.19
25.64,55.52
15.35,81.4
14.59,78.47
14.83,81.89
15.21,79.94
14.51,82.87
15.4,84.82
12.31,99.96
14.74,82.38
14.4,82.38
14.61,88.73
19.04,61.38
30.76,36.97
14.55,88.73
15.3,80.43
15.11,74.08
15.71,96.05
15,69.2
21.07,58.94
15.07,71.64
15.37,70.66
15.05,69.2
13.71,71.15
21.96,56.01
15.71,92.14
14.89,74.57
11.59,78.96
21.46,59.43
25.87,55.52
14.05,70.17
15.14,66.75
14.63,67.73
15.26,73.1
22.76,82.87
20.1,53.57
15.02,77.01
15.69,69.68
15.42,74.57
15.22,77.98
15.85,68.22
14.56,79.45
15.15,76.52
12.99,75.05
16.65,71.15
19.71,55.52
24.72,45.76
23.57,49.18
18.75,58.94
13.42,73.1
19.01,88.73
19.19,69.68
25.51,44.78
19.75,54.55
24.84,55.52
24.54,48.2
18.95,65.29
16.65,67.24
20.05,65.29
18.85,92.14
18.46,73.1
18.23,72.13
17.37,68.22
18.29,66.75
17.19,67.73
17.67,72.13
16.47,73.1
17.33,72.61
15.79,75.05
19.44,60.41
17.64,95.07
17.41,66.75
22.65,82.87
16.42,78.47
23.89,57.48
15.53,81.89
14.11,77.98
15.86,72.13
15.88,79.45
15.5,77.98
21.24,63.34
15.36,78.96
18.79,57.48
14.88,84.82
14.6,85.8
13.97,83.84
22.07,52.11
15.28,84.82
14.38,79.94
24.72,53.57
13.4,87.26
13,83.84
15.55,74.57
14.33,81.4
16.48,90.19
19.81,54.06
22.09,51.62
16.07,70.66
15.44,69.68
18.05,60.41
15.65,72.13
18.96,72.61
19.38,71.64
19.71,53.57
15.89,70.17
15.99,64.8
18.47,74.57
16.77,74.08
15.36,68.22
16.11,89.7
17.48,81.89
15.48,73.59
21.98,63.82
20.83,90.68
20.11,62.85
15.62,69.2
21.14,69.68
19.56,65.78
11.7,77.5
19.69,53.08
15.18,76.52
16,79.45
14.14,81.4
13.89,86.77
14.69,73.59
15.18,95.07
14.32,83.36
14.67,89.21
15.38,69.2
19.78,57.48
15.26,80.91
15.71,91.17
15.3,80.91
15.46,87.26
15.62,87.26
15.3,80.91
14.88,74.08
14.56,90.19
14.18,92.63
15.19,71.15
11.41,78.47
14.33,71.64
15.62,82.87
16.34,78.96
15.7,94.59
14.22,73.59
14.75,90.19
13.47,82.38
15.11,80.91
14.22,80.91
14.02,84.82
15.83,80.91
15.26,80.91
14.36,71.64
12.42,86.29
15.23,82.87
15.04,76.03
13.6,83.36
15.63,99.96
19.72,53.08
14.38,75.54
10.57,99.96
11.9,87.75
19.73,57.96
13.13,91.17
14.12,78.96
13.75,87.75
24.31,56.99
22.53,54.55
12.79,91.66
26.15,58.45
21.42,60.89
16.57,99.96
24.31,56.99
13.23,91.17
14.12,82.87
13.16,87.26
17.85,85.31
21.92,51.62
18.17,67.24
21.44,60.89
23.17,55.04
26.83,63.34
20.18,64.8
22.84,61.87
20.57,64.8
15.01,78.96
22.89,49.18
24.8,53.57
24.42,48.2
18.83,58.94
18.62,58.94
14.92,79.45
13.99,81.89
15.81,80.43
16.69,79.45
13.31,83.36
11.55,92.14
18.55,71.15
24.94,69.2
28.92,80.91
18.46,79.45
15.73,82.87
20.91,71.15
16.04,87.75
18.66,85.31
22.83,61.38
23.87,60.41
21.89,86.29
15.79,72.61
20.36,70.17
20.76,65.78
22.58,90.19
22.69,60.89
23.94,84.33
19.85,59.92
21.03,63.34
16,81.4
19.44,91.17
23.06,50.64
21.81,60.89
26.09,57.48
19.89,57.96
20.16,61.38
20,60.41
16.11,66.75
19.83,56.01
18.18,64.31
17.89,62.36
18.54,63.82
19.46,64.31
16.39,64.8
20.31,87.26
19.38,56.99
16.73,66.27
18,73.1
16.75,90.19
16.8,74.08
16.3,68.71
15.91,63.34
16.48,74.08
15.9,66.75
12.55,76.52
15.67,75.05
15.92,69.2
12.17,75.54
15.85,69.2
15.9,68.71
15.55,71.15
15.57,69.68
15.39,68.22
15.59,75.05
15.23,67.73
15.56,62.85
15.58,74.57
15.03,66.75
15.02,73.1
14.85,67.24
15.08,71.64
14.37,68.71
15.11,74.57
15.34,70.66
11.47,77.01
11.45,77.5
15.14,73.59
15.11,72.13
14.78,68.71
15.29,74.08
15.27,74.57
14.72,76.03
15.28,74.57
15.05,80.43
19.72,53.08
14.51,83.84
14.06,85.8
14.91,78.47
13.18,99.96
13.92,78.47
13.4,80.43
14.23,78.47
10.14,91.17
12.11,97.03
13.77,80.91
13.36,99.96
22.26,60.89
16.43,68.22
24.58,68.71
20.66,65.78
30.63,54.06
28.86,54.55
28.69,44.78
27.7,58.94
26.02,65.78
33.05,78.47
29.2,44.78
27.58,59.92
28.53,84.82
25.47,69.68
27.73,49.18
28.88,74.57
19.83,54.06
20.47,65.78
24.64,55.52
25.15,46.25
22.51,53.57
23.66,56.5
19.17,66.75
21.31,56.5
18.15,62.85
19.36,63.82
18.18,66.75
25.68,45.27
19.01,64.31
18.28,63.34
19.83,54.06
17.96,64.31
21.43,59.92
17.38,65.29
23.74,47.71
18.52,67.24
21.62,52.59
15.59,77.5
15.72,73.59
19.75,54.55
11.63,99.96
14.66,78.96
14.73,74.57
16.27,97.03
14.76,77.98
14.54,84.82
13.8,81.89
12.56,88.73
19.71,55.04
12.81,89.7
12.77,91.17
11.94,83.84
13,85.31
11.02,99.96
14.78,78.47
15.12,81.89
11.41,86.77
19.72,55.04
11.76,88.73
19.73,55.52
14.08,83.36
15.12,83.84
14.19,83.36
14.83,76.52
14.12,78.96
11.68,92.63
13.81,85.31
19.73,56.5
14.88,89.7
11.18,93.61
14.01,83.36
14.67,89.21
11.93,99.47
11.99,99.47
9.56,99.96
13.46,95.07
15.73,79.45
23.5,59.92
16.91,81.4
23.21,63.82
15.88,77.98
18.96,77.98
25.05,86.77
21.4,71.15
25.31,54.55
18.44,73.1
24.63,65.78
30.49,51.62
25.93,53.57
22.66,68.22
31.32,49.18
29.15,79.45
23.11,56.5
19.86,58.94
27,50.15
23.2,65.29
23.3,71.64
28.78,47.71
23.8,63.34
24.51,61.87
25.32,64.31
27.76,60.41
24.5,59.43
31.45,40.88
30.26,53.57
20.33,64.8
21.26,58.94
20.91,65.78
20.46,65.29
17.36,69.68
19.68,63.34
20.22,69.2
19.89,67.73
17.61,71.64
18.07,71.15
20.29,61.38
17.12,75.05
16.2,76.03
19.76,57.48
15.42,86.29
15.41,82.87
13.89,96.54
13.66,96.05
15.98,90.19
13.45,80.91
12.44,99.96
12.59,86.77
12.31,99.96
12.49,99.96
16.08,83.84
15.02,76.52
15.39,80.43
19.68,57.48
13.52,85.8
14.71,81.4
15.43,82.38
15.67,80.43
15.71,82.87
14.72,81.4
15.21,71.64
15.63,78.47
15.66,78.96
15.22,75.05
14.29,77.01
15.79,97.52
14.98,79.94
14.41,72.13
15.77,97.52
15.03,69.68
15.12,69.2
11.42,89.7
15.1,72.13
14.06,74.57
14.46,71.64
11.22,89.7
14.92,75.54
15.39,70.17
19.71,56.01
15.79,92.63
15.66,78.47
16.31,94.1
15.42,74.57
15.44,74.08
19.69,55.52
15.55,69.68
25.31,79.45
15.95,73.59
17.17,60.89
28.9,73.1
17.48,68.71
17.34,67.24
14.11,70.66
18.86,61.38
19.03,73.1
20.97,87.75
15.29,71.64
16.73,69.68
20.92,62.36
20.43,58.45
18.41,61.87
19.54,66.27
20.7,60.89
16.82,93.12
21.33,58.94
27.04,43.32
21.82,62.85
23.3,46.73
20.5,63.82
31.66,40.39
28.86,62.85
29.08,55.52
32.04,42.83
31.08,45.76
33.37,77.01
13.81,91.66
16.85,81.4
12.48,88.24
15.07,98.49
13.44,82.87
18.65,84.33
21.18,72.13
12.55,74.57
16.17,63.34
17.21,59.92
20.99,67.24
19.76,52.11
11.28,79.45
12.38,80.43
9.59,88.24
8.74,83.36
9.7,90.19
14.72,90.19
15.21,76.03
13.27,69.2
9.3,99.96
11.71,89.21
18.26,67.24
16.67,62.85
24.71,45.76
23.96,55.52
20.11,77.5
19.28,57.96
19.79,52.11
22.76,61.87
19.67,55.04
27.6,75.05
29.08,49.18
20.37,74.57
22.54,57.48
17.59,73.1
26.36,53.08
19.86,53.08
25.31,53.57
23.91,52.59
25.2,44.78
29.04,73.1
19.78,65.29
27.29,74.08
23.33,82.38
26.06,55.04
19.08,68.71
22.2,51.62
19.96,53.57
24.44,53.57
20.55,62.36
21.69,54.06
21.88,53.57
33.04,34.53
20.34,64.31
21.5,54.55
24.1,55.52
23.21,60.41
32.91,32.57
19.22,61.87
31.58,34.53
17.78,73.59
17.66,70.66
19.36,66.75
20.85,52.11
16.03,80.91
15.07,75.54
18.26,59.43
15.13,76.03
16.51,99.47
17.76,71.64
16.99,72.61
16.19,73.59
19.86,54.55
14.72,78.47
11.58,99.96
14.49,79.45
14.32,79.45
14.52,79.94
17.49,76.52
14.25,83.36
14.06,90.68
23.53,58.94
13.93,85.8
13.86,94.1
15.03,92.14
14.19,96.05
14.23,94.59
14.13,94.1
13.75,96.54
9.97,99.96
16,87.75
13.7,94.59
13.41,98
14.03,96.05
30.56,60.41
8.19,99.96
35.74,50.64
14.33,96.54
20.41,63.82
15.15,91.17
14.61,99.96
14.64,93.12
14.17,99.96
14.85,93.61
12.65,99.96
16.54,85.8
14.61,99.96
14.48,93.61
31.74,40.88
15.6,90.68
11.07,99.96
15.06,94.1
14.7,99.47
14.35,99.96
35.39,39.9
34.71,60.41
14.88,99.47
15.82,92.63
14.09,96.05
16.1,92.14
16.37,96.54
31.88,40.88
16.78,86.77
30.84,45.76
18.58,84.33
17.25,82.38
16.58,95.07
17.69,82.38
31.31,55.04
20.51,65.29
20.5,63.82
20.71,70.17
21.8,79.94
24.8,64.31
29.51,37.95
32.61,45.27
33.13,54.06
18.75,79.45
23.98,71.15
30.74,56.5
21.04,75.54
20.46,78.47
25.16,67.73
24.9,65.29
19.94,77.5
21.64,64.8
29.96,60.41
28.54,48.2
22.27,61.87
30.05,56.99
27.98,46.73
38.99,27.2
30.76,59.92
29.45,60.41
22.61,58.45
23.96,60.41
17.21,88.73
14.16,98
14.03,99.96
25.86,49.18
25.31,49.66
18.14,87.26
23.09,50.15
17.78,87.26
18.01,86.29
18.03,86.77
14.07,96.54
17.1,99.96
29.44,46.73
29.81,47.22
18.43,99.96
25.75,59.92
29.92,57.96
19.8,82.87
25.25,60.41
18.2,99.96
18.68,85.31
17.33,84.82
20.64,64.31
24.54,57.48
20.57,66.75
24.19,65.29
23.35,61.38
28.78,58.94
22.29,85.31
18.55,99.96
21.2,81.4
20.4,91.17
20.14,87.26
23.17,69.2
21.33,82.38
21.52,87.26
19.8,82.87
21.03,97.03
21.64,96.05
23.63,78.47
28.86,59.43
25.43,61.38
32.54,52.59
26.89,53.08
17.61,94.59
34.03,76.03
24.31,84.82
25.33,55.52
17.65,90.19
17.28,99.96
38.1,43.32
18.17,83.36
14.16,98.98
17.46,89.21
13.84,99.96
17.78,94.59
17.69,88.24
18.52,80.91
38.24,43.8
17.2,99.96
18.99,86.77
22.59,99.96
21.64,85.31
27.48,69.2
24.78,99.96
23.04,75.05
22.69,74.57
24.86,71.15
27.75,68.71
29.12,67.24
38.8,41.85
25.53,71.64
20.3,64.8
28.28,97.03
35.47,48.69
32.93,46.25
40.39,33.06
27.87,71.15
35.83,40.39
20.31,65.29
37.82,37.46
32.91,44.78
24.74,83.84
20.44,62.36
38.18,42.83
36.67,37.95
36.35,56.01
22.66,85.31
37.57,44.29
37.28,38.43
25.09,76.03
25.34,77.5
24.35,77.98
22.77,84.82
20.44,66.27
23.34,82.87
23.25,87.75
21.37,65.29
20.41,66.27
14.79,99.96
23.72,98.98
22.49,77.01
19,99.96
25.14,67.24
31.82,40.88
29.33,57.96
20.69,83.36
21.17,93.61
19.44,89.7
29.69,50.15
27.45,87.26
26.21,63.82
20.16,64.31
25.46,59.92
27.2,51.62
23.17,82.38
28.46,44.78
27.37,64.31
25,68.71
21.32,89.7
20.25,87.26
24.92,57.96
17.9,97.03
20.35,89.7
20.74,91.66
20.17,74.57
20.58,88.73
17.67,99.96
17.43,99.96
32.05,49.66
20.36,64.8
20.81,89.7
20.87,67.24
26.1,55.04
28.78,55.04
12.38,99.96
19.86,65.78
24.94,54.06
24.15,63.82
29.46,40.39
20.15,81.89
21.05,88.24
16.87,97.03
23.37,64.8
31.82,41.36
23.25,61.87
20.06,93.61
22.84,50.15
19.67,86.29
15.84,98.98
25.81,59.92
25.87,85.31
23.16,48.69
18.98,99.96
15.6,96.05
22.87,68.22
19.79,79.45
19.86,68.71
20.7,78.47
20.66,62.85
20.28,73.59
25.7,62.85
22.8,50.15
17.89,79.94
18.53,83.84
18.21,74.57
19.23,90.68
18.35,79.45
18.98,84.82
19.22,85.8
16.88,99.47
15.32,99.96
19.06,84.82
11.29,99.96
18.68,84.82
17.82,85.31
20.53,62.85
15.74,99.96
18.7,84.82
18.38,99.96
17.08,81.4
19.81,65.29
18.81,84.33
19.16,87.75
17.48,97.52
19.71,88.73
18.73,77.01
15.55,99.96
16.81,86.29
18.25,82.87
15.67,99.96
31.93,49.18
33.83,44.29
41.37,34.04
15.57,86.29
31.02,50.15
18.09,82.87
14.42,99.96
20.47,61.87
17.84,79.94
14.47,99.96
17.35,78.96
17.27,84.82
16.79,80.91
17.05,87.26
17.54,81.4
16.96,86.77
16.81,78.47
14.34,99.96
16.41,81.89
17.12,83.36
16.73,87.75
15.52,84.33
13.8,99.96
13.85,99.96
12.6,99.96
13.9,96.05
16.49,91.66
14.16,99.96
16.96,88.24
17.8,84.82
17.61,85.8
15.33,99.96
18.7,83.84
17.41,84.33
17.66,98.49
22.92,67.24
20.24,63.82
34.44,81.89
39.41,30.62
36.19,26.23
20.31,63.34
37.37,47.71
23.34,68.22
24.38,76.52
36.21,22.81
20.53,60.41
28.38,56.01
20.6,62.36
28.71,83.84
20.3,63.34
26.99,62.85
27.64,58.45
27.74,74.57
28.44,73.59
26.36,72.61
23.55,57.96
32.06,84.82
27.69,57.96
25.4,60.89
30.41,69.68
20.64,61.87
31.48,49.18
24.73,59.92
21.89,65.29
20.63,61.87
25.72,67.24
22.09,76.52
26.64,90.19
27.06,62.85
34.45,80.43
20.69,62.36
30.08,46.73
32.32,64.31
32.74,46.25
30.12,51.13
26.86,56.99
21.24,84.33
30.93,49.18
20.45,78.96
21.28,79.94
18,90.68
20.84,79.94
15.19,99.96
18.77,85.8
18.13,84.82
19.48,79.94
16.02,99.96
20.7,94.1
18,89.21
17.06,87.26
20.79,87.75
21.82,79.94
20.24,93.61
18.13,96.05
16.82,86.29
17.79,87.26
12.74,99.96
17.19,90.19
20.55,64.8
20.88,93.12
17.54,89.21
18.2,88.24
17.79,90.19
17.15,92.63
20.53,60.89
16.48,94.1
16.19,99.47
18.25,97.03
19.74,90.68
20.47,67.24
16.88,88.24
19.63,91.66
15.64,96.05
19.94,92.63
15.18,99.96
18.6,88.24
19.99,88.24
17.46,98.49
21.09,86.29
17.01,93.61
15.75,94.1
18.52,98
20.36,82.38
20.47,78.47
16.7,89.7
16.12,95.07
17.99,93.61
19.56,93.61
18.28,83.36
15.98,93.61
16.54,96.54
20.46,64.8
19.61,83.84
17.88,90.19
20.6,65.78
12.26,99.96
20.33,64.8
19.07,94.59
19.74,85.8
20.22,77.98
18.73,99.96
17.69,97.52
20.24,83.36
20.31,64.31
20.31,64.31
19.33,86.29
18.2,99.96
14.21,97.52
22.35,76.52
17.8,89.21
16.84,99.96
17.69,99.96
15.06,98
16.87,92.63
19.02,98.49
14.96,99.96
20.3,65.29
17.78,90.68
16.57,99.96
16.66,99.96
13.66,99.96
18.57,76.52
19.02,83.84
19.59,71.15
14.81,99.96
16.17,99.96
16.16,99.96
13.03,99.96
20.3,66.75
13.32,99.96
17.45,78.96
17.35,80.91
17.3,81.4
12.44,99.96
18.74,81.4
15.61,99.96
13.67,96.05
7.6,99.96
14.69,99.96
14.73,95.56
17.05,80.43
16.9,84.33
18.75,75.54
12.92,97.03
12.03,99.96
16.58,91.66
18.88,83.36
17.19,82.38
18.81,82.38
7.42,99.96
16.41,80.91
18.83,84.82
16.37,83.36
18.41,82.87
17.19,86.77
16.54,93.12
17.32,92.63
17.75,87.26
19.42,99.47
19.7,99.96
13.83,99.96
14.56,99.96
17.02,95.07
14.33,99.96
17.92,79.94
15.18,99.96
17.09,88.73
18.34,92.14
17.68,77.98
22.19,94.1
21.87,89.21
18.07,77.98
35.19,52.59
16.75,89.7
20.32,79.94
20.54,87.75
14.23,89.21
17.34,82.38
16.76,86.29
28.89,62.36
18.89,84.33
27.92,74.57
19.04,84.33
15.99,99.96
17.52,83.36
17.76,81.4
23.61,72.13
20.4,64.8
17.75,89.7
17.61,90.19
20.58,62.36
18.59,76.52
16.52,86.77
25.81,64.31
28.66,51.62
16.32,85.31
35.83,43.32
16.8,88.73
16.91,91.66
16.96,91.66
16.49,85.8
32.78,83.84
16.88,92.14
11.89,99.96
15.87,97.03
15.71,91.17
27.49,56.99
10.7,99.96
10.39,99.96
15.68,94.59
17.45,79.45
29.97,48.69
29.08,62.85
34.84,49.18
28.43,57.48
32.7,62.36
14.98,94.1
13.98,91.66
13.85,83.84
14.15,82.87
19.76,55.52
19.75,55.52
12.49,87.75
14.2,87.26
13.82,84.82
12.16,89.7
14.65,83.84
11.92,89.7
13.1,88.24
11.45,92.14
22.45,56.01
12.14,90.68
10.05,95.07
10.25,95.56
10.02,95.56
11.44,91.66
19.73,56.5
9.15,99.96
11.01,99.96
8.83,99.96
11.62,93.12
19.73,56.5
22.01,58.45
7.63,99.96
8.58,99.96
10.26,94.59
21.37,60.41
26.96,53.08
15.75,76.03
9.09,97.52
10.3,95.56
19.79,56.99
23.13,56.5
22.65,59.92
18.74,56.99
20.22,73.59
13.71,79.94
29.86,73.1
29.09,75.05
19.97,62.36
27.12,78.47
19.79,56.01
33.71,42.34
25.47,82.38
26.81,53.08
23.27,91.66
18.7,65.29
25.2,73.59
23.82,88.73
24.61,58.94
17.69,69.2
21.57,68.71
22.94,68.22
19.87,66.27
19.1,73.1
19.47,74.08
18.88,89.7
20.12,92.14
21.83,71.15
20.5,72.13
16.72,99.96
18.57,84.82
19.29,78.96
19.95,96.54
16.13,92.14
16.67,72.13
18.26,72.13
21.58,71.15
19.85,59.92
24.16,65.29
18.93,67.73
21.58,70.17
22.12,84.82
17.95,70.66
22.35,62.36
21.25,65.29
24.16,82.87
17.73,69.68
15.35,99.96
25.67,58.94
17.83,65.29
19.8,59.92
19.69,63.34
16.23,74.08
15.45,76.52
20.46,59.92
15.56,73.59
14.75,80.91
21.27,58.45
14.61,77.98
16.54,67.73
11.33,99.96
24.77,61.38
18.44,59.43
21.1,56.5
21.42,85.8
11.19,99.96
14.05,86.77
10.44,99.96
16.68,68.71
16.61,65.29
20.29,61.87
9.69,99.96
13.28,88.73
14.46,82.87
17.09,92.14
11.8,99.96
19.71,64.8
17.13,92.14
13.79,72.13
15.25,69.2
19.76,55.52
16.24,70.66
16.03,70.66
16.59,92.63
16,70.17
16.09,69.68
15.67,65.78
15.96,68.22
15.61,67.73
15.61,71.64
15.64,72.13
16.27,93.61
15.37,65.78
15.77,75.05
21.63,62.36
17.05,68.71
19.83,54.55
15.12,61.87
18.72,65.78
17.51,65.78
17.36,57.96
20.7,61.38
16.61,53.57
15.62,55.52
19.76,53.57
18.58,64.8
19.28,50.64
21,52.11
12.92,72.61
19.78,53.57
23.96,50.15
15.92,61.87
23.89,50.15
15.1,51.62
15.68,61.87
21.31,56.01
20.97,52.59
19.78,55.52
17.76,50.64
24.13,53.57
19,59.43
19.83,52.11
20.69,52.59
21.93,54.06
19.81,51.62
8.89,92.63
10.01,88.24
19.79,53.57
19.78,53.57
11.85,88.73
14.37,83.36
14.23,83.36
14.29,73.59
6.77,99.96
9.55,95.07
11.38,93.61
9.04,97.03
10.71,99.96
19.75,67.24
11.69,74.08
9.26,99.96
11.28,95.07
12.4,88.24
12.27,66.27
12.74,88.24
11.61,95.56
11.76,86.29
9.53,96.05
12.73,84.33
9.21,99.96
11.85,86.29
19.63,65.29
12.6,88.24
11.9,70.66
9.38,99.96
12.58,69.2
8.76,99.47
11.23,82.38
6.99,91.17
11.96,92.63
19.69,65.29
11.04,90.19
10.74,90.68
7.31,90.68
11.87,90.68
11.49,94.1
10.89,91.17
19.69,64.8
11.78,93.61
11.15,94.1
9.09,99.96
11.01,93.61
19.83,55.04
10.27,92.63
13.85,67.73
10.45,97.03
8.05,89.21
9.64,94.1
8.09,99.96
9.83,91.17
10.24,90.68
9.94,94.1
7.13,99.96
10.5,94.1
9.29,95.07
9.73,98
6.7,99.96
10.46,92.63
10.13,94.59
9.12,94.1
21.31,81.4
14.34,74.08
19.31,59.43
14.51,74.57
14.6,75.05
15.68,63.82
10.59,88.73
14.7,74.57
14.67,74.57
8.19,98.98
19.85,51.62
18.49,58.45
7.77,99.96
18.39,57.48
20.55,45.27
22.13,65.78
22.86,83.36
14.25,75.54
5.92,99.96
22.47,70.66
15.1,75.54
13.5,94.59
21.66,92.14
19.28,99.96
14.65,89.21
14.62,89.7
21.17,82.87
21.91,57.48
22.03,92.14
28.32,47.71
16.22,99.96
18.97,74.08
19.76,59.92
20.03,96.54
19.64,89.7
17.48,88.24
19.71,86.77
24.05,85.31
19.79,59.92
16.08,81.89
16.11,82.38
13.73,99.96
17.65,80.91
13.24,87.26
13.7,92.14
16.02,83.36
16,85.8
12.86,95.56
19.75,59.92
20.58,60.89
22.21,63.34
18.81,62.85
20.47,68.22
16.36,71.15
25.39,54.06
28.17,50.15
21.75,89.7
18.56,95.56
20.81,92.14
18.02,99.96
21.89,82.38
20.22,95.07
20.37,95.56
20.71,98.49
20.01,92.63
20.5,90.68
21.15,92.14
19.93,93.12
20.3,63.82
20.91,98.98
20.34,63.82
18.2,99.96
19.36,99.96
19.48,99.96
19.17,99.96
19.28,97.03
20.83,91.66
19.48,99.96
17.54,99.96
21.53,68.22
19.67,95.56
17.48,99.96
19.35,99.96
18.18,99.96
19.81,88.24
20.28,99.96
21.4,86.77
18.81,98
18.29,99.96
19.92,99.96
20.26,97.03
20.46,99.96
20.46,99.96
21.08,98
22.65,67.24
22.44,66.75
19.52,96.05
42.17,31.6
42.88,31.11
42.67,39.9
38.72,41.85
37.64,55.04
37.79,37.46
37.61,44.78
29.8,64.8
29.4,64.8
18.61,99.96
29.02,58.94
22.54,87.26
21.24,99.96
22.27,88.73
16.44,99.96
20.13,99.96
19.21,99.96
20.57,67.73
19.71,99.96
19.83,99.96
17.18,82.38
17.15,92.14
20.22,64.31
17.66,84.33
17.01,83.84
18.45,93.12
20.4,83.84
20.61,87.26
20.09,77.01
21.28,74.08
18.97,79.94
19.42,99.96
19.6,86.29
20.95,76.03
20.24,64.8
24.57,60.89
19.94,78.47
21.45,99.96
20.24,66.27
15.85,97.03
22.99,62.36
26.73,58.45
17.7,59.43
23.97,83.36
19.21,56.01
17.96,67.73
18.29,67.24
22.52,61.38
22.14,55.52
21.88,63.34
17.22,66.75
20.95,65.78
19.78,56.99
22.61,69.2
20.5,77.01
17.69,61.87
18.48,67.24
20.56,76.03
19.74,77.01
20.54,65.78
16.39,66.75
19.79,56.99
17.84,97.03
17.08,85.31
17.36,76.03
12.92,86.77
15.11,85.8
19.75,57.48
15.47,84.33
14.46,90.68
12.03,99.96
15.24,81.4
14.11,78.96
15.29,81.4
15.25,82.38
13.03,81.89
9.61,99.96
15.12,75.54
11.37,87.75
14.15,85.31
14.35,77.98
15.35,77.5
15.36,84.33
11.11,87.26
14.33,90.19
15.1,74.57
15.04,75.05
14.51,74.08
15.87,98.49
11.32,90.68
14.52,72.61
15.1,70.66
15.23,76.03
15,79.94
22.64,76.52
24.48,81.4
24.85,67.24
25.04,69.2
22.61,62.85
16.7,99.96
25.19,56.99
20.54,83.36
22.12,63.82
22.09,64.8
13.85,99.96
20.69,69.68
15.63,99.47
14.53,78.96
19.72,54.55
13.83,85.31
17.8,65.78
18.28,59.43
18.29,89.7
23.1,57.48
19.64,68.22
19.83,54.55
18.37,69.68
15.45,70.17
17.71,60.89
15.71,77.01
16.34,71.15
15.39,71.15
17.06,93.12
15.82,74.08
15.01,73.1
15.1,80.43
15.93,98
19.75,54.55
15,77.98
14.53,79.45
14.4,83.84
14.64,86.29
15.06,88.24
10.77,99.96
10.09,99.96
15.06,88.73
15.35,85.31
11.08,92.63
8.7,99.96
15.32,89.7
12.21,90.19
11.79,98.49
14.51,83.36
8.57,99.96
14.68,85.8
15.14,84.33
13.64,88.73
12.83,86.77
13.64,88.24
19.72,56.01
14.32,83.36
13.43,89.7
15.5,86.77
13.47,85.31
11.79,95.56
13.57,85.8
13.74,84.33
16.49,79.45
8.56,99.96
16.94,83.84
15.48,80.43
17.96,76.52
21.48,69.2
31.3,48.2
23.96,67.24
25.99,53.08
18.92,68.22
18.83,71.15
22.84,56.99
24.28,66.27
24.37,64.31
24.99,64.8
28.94,55.04
27.14,61.87
24.84,52.11
32.4,40.39
32.55,49.66
20.03,61.87
20.06,61.87
29.8,56.5
30.35,56.5
29.09,45.27
31.16,80.43
34.77,50.15
20.13,63.34
20.48,61.87
20.92,99.96
21.08,91.17
16.21,99.96
15.93,99.96
16.06,99.96
19.68,97.03
15.06,99.96
19.09,99.96
15.11,99.96
22.58,88.73
24.6,70.17
19.99,99.96
20.47,62.36
20.47,63.34
17.16,99.96
22.99,79.45
18.26,99.96
24.94,95.56
25.03,57.96
22.96,78.47
22.21,89.21
23.72,74.08
21.64,91.17
23.43,77.01
21.54,91.66
22.65,87.26
23.73,76.52
24.14,62.85
19.1,99.96
20.54,64.8
20.46,99.96
31.09,92.14
31.05,68.71
27.38,80.91
24.76,81.89
26.61,65.29
26.48,65.78
29.17,76.52
28.33,66.75
29.12,54.06
27.02,73.59
28.53,95.56
27.74,71.64
29.26,68.22
24.53,84.33
26.99,64.8
31.26,86.29
26.69,82.87
26.41,80.91
20.61,63.82
31.99,58.45
31.89,82.87
31.62,59.43
34.03,64.31
28.16,78.47
38.34,41.36
35.77,58.94
36.8,77.5
31.71,68.22
33.84,52.59
25.69,56.01
16.26,80.43
16.58,88.73
16.55,79.94
20.6,64.8
12.97,90.19
16.32,83.36
16.28,83.84
16.2,85.31
16.39,81.4
11.89,99.96
16.51,82.87
16.25,86.29
16.34,83.84
16.65,84.33
11.38,99.96
16.8,87.26
12.62,93.61
12.45,99.96
12.39,99.96
16.23,84.33
12.38,94.1
20.55,61.38
16.89,90.19
16.61,81.89
16.45,82.38
16.85,84.82
17.67,82.87
18.23,77.5
20.6,64.8
19.33,76.52
17.84,82.87
19.1,74.08
17.58,76.52
23.63,62.85
20.58,62.36
19.6,72.61
29.43,69.68
19.14,77.98
21.65,77.5
16.78,74.08
20.58,64.8
21.11,95.56
16.64,72.13
24.05,63.82
23,65.78
22.44,69.2
21.96,67.73
18.88,65.29
24.32,91.17
22.48,69.68
25.32,67.73
25.16,65.29
24.3,72.13
28.01,57.48
22.23,73.1
24.76,67.73
20.69,62.85
20.86,74.57
25.35,92.63
20.67,62.36
21.99,68.71
22.66,75.54
24.16,65.78
20.64,62.36
22.45,74.57
22.24,77.01
21.41,88.73
20.17,99.96
21.59,87.75
18.92,99.96
21.22,80.91
20.99,82.38
21.14,84.33
20.48,84.82
19.58,84.82
17.94,81.4
20.45,78.96
20.66,66.75
20.39,88.73
20.68,81.89
20.51,85.31
19.48,83.36
20.05,84.33
